nohup: ignoring input
Running with pruning_method=0, pruning_rate=0.3, metric_seed=0, wandb_name=avg_loss_each_seed, on GPU=0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/g8yr023h
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191416-4vnzdh2i
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/4vnzdh2i
wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191417-39vmygu2
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/39vmygu2
wandb: / Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191418-70n5rrof
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/70n5rrof
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191418-5j1yhfc5
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/5j1yhfc5
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191418-8hl4pbje
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/8hl4pbje
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191418-6imzlziw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/6imzlziw
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191419-9n7gfde6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/9n7gfde6
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191419-6l47bce2
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/6l47bce2
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191419-7bcl0wmn
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/7bcl0wmn
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191426-bwg00qrw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/bwg00qrw
wandb: / Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191427-e769eehi
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/e769eehi
wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191432-1moccizr
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/1moccizr
wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191433-9onptl3b
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/9onptl3b
wandb: / Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191434-zbzgg1yr
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/zbzgg1yr
wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: / Waiting for wandb.init()...Loading dataset ...
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
Starting call_pruning_metrics...
Parameters: {'learning_rate': 0.01, 'batch_size': 1024, 'dropout_rate': 0.1}
start training with Seed 0, pruning rate: 0.3, len_all_dataset: 60000, len_train_dataset: 42000, removed_dataset: 0.30
wandb: | Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191438-dbyb32ep
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/dbyb32ep
wandb: / Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mavg_loss_each_seed_prune0.3_seeds1[0m at: [34mhttps://wandb.ai/hpi-deep-learning/m-classification-test/runs/840k8wn0[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250126_191355-840k8wn0/logs[0m
wandb: - Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191439-y3i1uaqq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/y3i1uaqq
wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191443-cha4a33k
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/cha4a33k
wandb: / Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: \ Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191445-gqgnpcrj
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/gqgnpcrj
wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: | Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: | Waiting for wandb.init()...wandb: - Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191447-swjwe0of
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/swjwe0of
wandb: / Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191448-ceax5ggd
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
wandb: 🚀 View run at https://wandb.ai/hpi-deep-learning/m-classification-test/runs/ceax5ggd
wandb: \ Waiting for wandb.init()...wandb: \ Waiting for wandb.init()...wandb: Currently logged in as: ziyang1 (hpi-deep-learning). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: | Waiting for wandb.init()...wandb: / Waiting for wandb.init()...wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/zi/research_project/mnist/wandb/run-20250126_191450-intixo3g
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avg_loss_each_seed_prune0.3_seeds1
wandb: ⭐️ View project at https://wandb.ai/hpi-deep-learning/m-classification-test
